3162, 1, 1.200393,
6324, 4, 1.220334,
8944, 8, 1.243172,
10944, 12, 1.276574,
12640, 16, 1.344570,
17888, 32, 1.671031,
25280, 64, 3.896776,
3162, 1, 1.200932,
6324, 1, 4.819461,
8944, 1, 9.670320,
10944, 1, 14.442061,
12640, 1, 19.275726,
17888, 1, 38.834697,
25280, 1, 77.924043,
10176, 1, 124.862113,
10176, 4, 31.495485,
10176, 8, 16.093076,
10176, 12, 10.969221,
10176, 16, 8.661108,
10176, 32, 6.112480,
10176, 64, 5.723717,
